ym:s:bounce	ym:s:browser	ym:s:clientID	ym:s:date	ym:s:dateTime	ym:s:dateTimeUTC	ym:s:deviceCategory	ym:s:endURL	ym:s:from	ym:s:goalsDateTime	ym:s:goalsID	ym:s:goalsSerialNumber	ym:s:isNewUser	ym:s:lastAdvEngine	ym:s:lastReferalSource	ym:s:lastSearchEngine	ym:s:lastSearchEngineRoot	ym:s:lastSocialNetwork	ym:s:lastSocialNetworkProfile	ym:s:lastTrafficSource	ym:s:mobilePhone	ym:s:operatingSystem	ym:s:operatingSystemRoot	ym:s:pageViews	ym:s:referer	ym:s:regionCity	ym:s:regionCityID	ym:s:regionCountry	ym:s:regionCountryID	ym:s:startURL	ym:s:visitDuration	ym:s:visitID	ym:s:watchIDs
1	chrome	1687185741585051524	2023-06-19	2023-06-19 17:42:21	2023-06-19 17:42:21	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	crmindex.ru					referral		windows10	windows	1	https://crmindex.ru/	Prague	10511	Czech Republic	125	https://zeonpbx.ru/	0	3411264443349467182	[3411264443349467182]
1	yandex_browser	1687249944388975455	2023-06-20	2023-06-20 11:33:30	2023-06-20 11:33:30	1	https://zeonpbx.ru/		[]	[]	[]	0	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Arhangelsk	20	Russia	225	https://zeonpbx.ru/	0	3428112229221269546	[3428112229221269546]
0	android_browser	1687404571300943919	2023-06-22	2023-06-22 06:29:33	2023-06-22 06:29:33	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_oreo81	android	1		Nephtekamsk	11114	Russia	225	https://zeonpbx.ru/call-center	14	3468630120144306388	[3468630120144306388,3468633584968138936]
0	chromemobile	1682203419236808000	2023-04-23	2023-04-23 01:44:06	2023-04-23 01:44:06	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	huawei	android_10	android	1		Moscow	213	Russia	225	https://zeonpbx.ru/	16	2105185879842881633	[2105185879842881633,2105189991706526015]
0	chromemobile	1681987408670373285	2023-04-21	2023-04-21 12:24:58	2023-04-21 12:24:58	2	https://zeonpbx.ru/		[]	[]	[]	0	ya_undefined						ad	xiaomi	android_11	android	1		Elista	1094	Russia	225	https://zeonpbx.ru/	15	2069967162990133502	[2069967162990133502,2069971158288302334]
1	android_browser	1683921738265008588	2023-05-12	2023-05-12 23:02:18	2023-05-12 23:02:18	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_oreo81	android	1			0	Russia	225	https://zeonpbx.ru/call-center	0	2555625822465819002	[2555625822465819002]
0	chrome	168243290616242897	2023-05-15	2023-05-15 12:57:13	2023-05-15 12:57:13	1	https://zeonpbx.ru/company		[]	[]	[]	0	ya_undefined	google.com	google_search	google			organic		windows10	windows	2	https://google.com/		0	Russia	225	https://zeonpbx.ru/	56	2614056276929806744	[2614056276929806744,2614070913674772854,2614060201487630637]
0	chrome	168533038418890676	2023-05-29	2023-05-29 06:18:56	2023-05-29 06:18:56	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_undefined	google.com	google_search	google			organic		windows10	windows	2	https://google.com/	Khabarovsk	76	Russia	225	https://zeonpbx.ru/	8	2924881126524977421	[2924881126524977421,2924883237030592968]
0	chrome	1687953905673514969	2023-06-28	2023-06-28 15:05:05	2023-06-28 15:05:05	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	click-net.ru					ad		windows11	windows	1	https://click-net.ru/	Vladivostok	75	Russia	225	https://zeonpbx.ru/call-center	15	3612634010567573661	[3612634010567573661,3612637985996538295]
1	firefox	1689541953816967582	2023-07-17	2023-07-17 00:12:33	2023-07-17 00:12:33	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1			0	United States	84	https://zeonpbx.ru/	0	4028931316827816165	[4028931316827816165]
0	yandexsearch	1687276444325420069	2023-06-20	2023-06-20 18:54:04	2023-06-20 18:54:04	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	xiaomi	android_12	android	1	https://yandex.ru/	Novocherkassk	238	Russia	225	https://zeonpbx.ru/call-center	14	3435042037081309361	[3435042037081309361,3435045758618042758]
0	yandexsearch	1685266837553584614	2023-05-28	2023-05-28 12:40:37	2023-05-28 12:40:37	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	my.mail.ru			mail		ad	huawei	android_10	android	3	https://my.mail.ru/		0	Russia	225	https://zeonpbx.ru/medcentre	28	2908235253890154870	[2908235253890154870,2908238938782040438,2908238969661817132,2908242747868577982,2908242753887142045]
1	android_browser	1681311277169543406	2023-04-12	2023-04-12 17:54:37	2023-04-12 17:54:37	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_10	android	1		Moscow	213	Russia	225	https://zeonpbx.ru/call-center	0	1871309098946134221	[1871309098946134221]
0	yandex_browser	1686672683392635728	2023-06-13	2023-06-13 19:11:22	2023-06-13 19:11:22	1	https://zeonpbx.ru/thankspresent		[\'2023-06-13 19:12:56\',\'2023-06-13 19:12:56\']	[290871915,290872102]	[1,1]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	3	https://yandex.ru/	Biysk	975	Russia	225	https://zeonpbx.ru/	98	3276769469293396389	[3276769469293396389,3276787457543635318,3276793076229865555,3276793117321724278,3276793832575074725,3276794874520141907,3276775785326182821]
0	chrome	1687275630802094943	2023-06-20	2023-06-20 18:39:57	2023-06-20 18:39:57	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	yandex.ru	yandex_search	yandex			organic		windows10	windows	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	15	3434819802168557603	[3434819802168557603,3434823717483970793]
0	chromemobile	1686120652191072243	2023-06-07	2023-06-07 09:50:51	2023-06-07 09:50:51	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_12	android	1			0	Russia	225	https://zeonpbx.ru/call-center	16	3132057693511221342	[3132057693511221342,3132061760028672305]
0	chrome	1674034526376967922	2023-06-14	2023-06-14 13:11:44	2023-06-14 13:11:44	1	https://zeonpbx.ru/techchar		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1			0	Belarus	149	https://zeonpbx.ru/techchar	15	3293761993426862397	[3293761993426862397,3293765918122836248]
1	android_browser	1684657502219135968	2023-05-21	2023-05-21 11:25:06	2023-05-21 11:25:06	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_10	android	1		Beloretsk	20259	Russia	225	https://zeonpbx.ru/call-center	0	2748502786114584870	[2748502786114584870]
1	firefox	1682497585811880856	2023-04-26	2023-04-26 11:26:24	2023-04-26 11:26:24	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	sputnik-georgia.ru					ad		windows10	windows	1	https://sputnik-georgia.ru/20230424/lechenie-vsekh-detey-s-onkozabolevaniyami--budet-finansirovat-gosudarstvo---premer-gruzii-277010995.html	Tbilisi	10277	Georgia	169	https://zeonpbx.ru/	0	2182292410812596375	[2182292410812596375]
0	chrome	1686211581237248280	2023-06-08	2023-06-08 17:35:50	2023-06-08 17:35:50	1	https://zeonpbx.ru/		[]	[]	[]	0	ya_undefined	google.com	google_search	google			organic		windows11	windows	1	https://google.com/	Warsaw	10472	Poland	120	https://zeonpbx.ru/	15	3162020318969594152	[3162020318969594152,3162024246059991102]
0	chrome	1684764865346692799	2023-05-23	2023-05-23 14:00:40	2023-05-23 14:00:40	1	https://zeonpbx.ru/		[]	[]	[]	0	ya_undefined	google.com	google_search	google			organic		windows11	windows	1	https://google.com/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/	29	2796248127346311352	[2796248127346311352,2796255715841802696]
1	chromemobile	1681296611165559413	2023-04-12	2023-04-12 13:50:10	2023-04-12 13:50:10	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad	huawei	android_10	android	1	https://yandex.ru/games/play/96865?app-id=96865&is-united-page=1&is-app-page=1		0	Russia	225	https://zeonpbx.ru/call-center	0	1867464195554935089	[1867464195554935089]
0	samsung_internet	168137283128256817	2023-04-16	2023-04-16 19:37:40	2023-04-16 19:37:40	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						ad	samsung	android_13	android	2		Makhachkala	28	Russia	225	https://zeonpbx.ru/call-center	736	1963526786916548701	[1963526786916548701,1963715690181689639,1963719855170650448]
1	chromemobile	1688362441430479881	2023-07-03	2023-07-03 08:34:05	2023-07-03 08:34:05	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_10	android	1			0	Uzbekistan	171	https://zeonpbx.ru/call-center	0	3719730460365422770	[3719730460365422770]
0	chromemobile	1687280118375170707	2023-06-20	2023-06-20 19:55:18	2023-06-20 19:55:18	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	eadaily.com					ad	xiaomi	android_12	android	1	https://eadaily.com/		0	Russia	225	https://zeonpbx.ru/call-center	15	3436004817929240581	[3436004817929240581,3436008735361466400]
1	miui	1686066293775089707	2023-06-06	2023-06-06 18:44:54	2023-06-06 18:44:54	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	ng-android.ru					ad	xiaomi	android_10	android	1	https://ng-android.ru/	Himki	10758	Russia	225	https://zeonpbx.ru/call-center	0	3117808281260654633	[3117808281260654633]
0	edge	1685549087935675971	2023-07-14	2023-07-14 12:29:10	2023-07-14 12:29:10	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	google.com	google_search	google			organic		windows11	windows	1	https://google.com/	Moscow	213	Russia	225	https://zeonpbx.ru/	282	3972569856219808052	[3972569856219808052,3972643566869807412,3972576835351609556]
0	chromemobile	1682549830113977763	2023-04-27	2023-04-27 01:57:10	2023-04-27 01:57:10	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	oneplus	android_13	android	2	https://yandex.ru/	Stupino	10756	Russia	225	https://zeonpbx.ru/call-center	85	2195988250942505215	[2195988250942505215,2196010782716330449,2195992056540955103]
1	chromemobile	1685051280269801165	2023-05-26	2023-05-26 00:48:00	2023-05-26 00:48:00	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	reshak.ru					ad	samsung	android_13	android	1	https://reshak.ru/otvet/reshebniki.php?otvet=120&predmet=kolesov_wb8	Kostroma	7	Russia	225	https://zeonpbx.ru/call-center	0	2851728324908548317	[2851728324908548317]
1	yandex_browser	1684542572179776162	2023-05-20	2023-05-20 09:20:38	2023-05-20 09:20:38	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct	yandex.ru					ad	samsung	android_10	android	1	https://yandex.ru/games/play/200573?app-id=200573&is-united-page=1&is-app-page=1	Petropavlovsk	78	Russia	225	https://zeonpbx.ru/call-center	0	2723895989696987650	[2723895989696987650]
1	yandexsearch	1686829244270508988	2023-06-15	2023-06-15 14:40:43	2023-06-15 14:40:43	2	https://zeonpbx.ru/integration		[]	[]	[]	1	ya_direct	zajcev-fps-bot.ru					ad		android_12	android	1	https://zajcev-fps-bot.ru/		0	Russia	225	https://zeonpbx.ru/integration	0	3317810787882631444	[3317810787882631444]
0	yandexsearch	1685029251760195250	2023-05-25	2023-05-25 17:41:09	2023-05-25 17:41:09	2	https://zeonpbx.ru/integration		[]	[]	[]	0	ya_direct						ad	samsung	android_12	android	2			0	Russia	225	https://zeonpbx.ru/integration	2	2845014566158729353	[2845014566158729353,2845015056934764768]
0	chromemobile	1687292490526432192	2023-06-25	2023-06-25 00:08:37	2023-06-25 00:08:37	2	https://zeonpbx.ru/stomatolog		[]	[]	[]	0	ya_undefined						ad	huawei	android_10	android	1		Makhachkala	28	Russia	225	https://zeonpbx.ru/stomatolog	15	3530586348075876536	[3530586348075876536,3530590222293139882]
1	chromemobile	1685037831360936346	2023-05-25	2023-05-25 21:03:55	2023-05-25 21:03:55	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	ng-android.ru					ad	samsung	android_10	android	1	https://ng-android.ru/		0	Russia	225	https://zeonpbx.ru/call-center	0	2848203998475059416	[2848203998475059416]
1	firefox	1685071248265588705	2023-05-26	2023-05-26 06:20:47	2023-05-26 06:20:47	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/	0	2856962744958320716	[2856962744958320716]
1	chromemobile	168721761661520006	2023-06-22	2023-06-22 19:56:52	2023-06-22 19:56:52	2	https://zeonpbx.ru/medcentre		[]	[]	[]	0	ya_direct						ad	tecno	android_12	android	1		Novokuznetsk	237	Russia	225	https://zeonpbx.ru/medcentre	0	3481328855119823077	[3481328855119823077]
0	chromemobile	1684765918512994949	2023-05-22	2023-05-22 17:31:57	2023-05-22 17:31:57	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	xiaomi	android_13	android	1	https://yandex.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center	16	2776922285718896645	[2776922285718896645,2776926292212973797]
0	yandexsearch	1681540820527984711	2023-04-15	2023-04-15 22:59:16	2023-04-15 22:59:16	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						ad	xiaomi	android_pie90	android	1			0	Russia	225	https://zeonpbx.ru/call-center	15	1944048471292510321	[1944048471292510321,1944052546041545017]
0	chromemobile	168137427322418685	2023-04-13	2023-04-13 11:24:32	2023-04-13 11:24:32	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad		android_10	android	2		Usole-Sibirskoe	11272	Russia	225	https://zeonpbx.ru/call-center	1119	1887822774711353568	[1887822774711353568,1888007671810097334,1888116239420620833]
1	chromemobile	1688270344981958701	2023-07-02	2023-07-02 06:59:04	2023-07-02 06:59:04	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	xiaomi	android_11	android	1		Moscow	213	Russia	225	https://zeonpbx.ru/	0	3695586681262702608	[3695586681262702608]
0	firefox	1680789955676274305	2023-04-06	2023-04-06 17:05:54	2023-04-06 17:05:54	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	freelance.ru					referral		windows10	windows	1	https://freelance.ru/	Murom	10668	Russia	225	https://zeonpbx.ru/	16	1734647334215090497	[1734647334215090497,1734651427518152937]
0	chromemobile	1687404358263502148	2023-06-22	2023-06-22 06:25:59	2023-06-22 06:25:59	2	https://zeonpbx.ru/stomatolog		[]	[]	[]	1	ya_direct						ad	xiaomi	android_13	android	1		Nazran	1092	Russia	225	https://zeonpbx.ru/stomatolog	15	3468573842293391634	[3468573842293391634,3468577854085136664]
0	chromemobile	1683899437560469827	2023-05-12	2023-05-12 16:50:36	2023-05-12 16:50:36	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	samsung	android_13	android	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	15	2549779437054066839	[2549779437054066839,2549783378717048983]
1	chromemobile	1683985383108524356	2023-05-13	2023-05-13 16:43:02	2023-05-13 16:43:02	2	https://zeonpbx.ru/corporatesomcard		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	samsung	android_11	android	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/corporatesomcard	0	2572310011722858611	[2572310011722858611]
1	android_browser	1681961335587614746	2023-04-20	2023-04-20 06:28:55	2023-04-20 06:28:55	2	https://zeonpbx.ru/corporatesomcard		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1			0	Russia	225	https://zeonpbx.ru/corporatesomcard	0	2041717798291898621	[2041717798291898621]
0	yandex_browser	1684162718763737409	2023-05-18	2023-05-18 09:37:30	2023-05-18 09:37:30	1	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct	artageless.com					ad		windows10	windows	1	https://artageless.com/	Sterlitamak	11116	Russia	225	https://zeonpbx.ru/call-center	15	2678863166961090632	[2678863166961090632,2678866712638521539]
1	chrome	1688711029704079850	2023-07-07	2023-07-07 09:23:48	2023-07-07 09:23:48	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1			0	Russia	225	https://zeonpbx.ru/	0	3811109465239322643	[3811109465239322643]
0	chromemobile	1681560068532434720	2023-04-15	2023-04-15 07:01:43	2023-04-15 07:01:43	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad		android_12	android	1		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center	15	1928987570361073886	[1928987570361073886,1928991568716366046]
0	chromemobile	1687292388573975158	2023-06-20	2023-06-20 23:19:48	2023-06-20 23:19:48	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1		Makhachkala	28	Russia	225	https://zeonpbx.ru/medcentre	15	3439221490712838269	[3439221490712838269,3439225331677921300]
1	chrome	16879306966218314	2023-06-28	2023-06-28 08:38:16	2023-06-28 08:38:16	1	https://zeonpbx.ru/company		[]	[]	[]	1	ya_undefined						direct		mac_os_catalina	macos	1		Columbus	20815	United States	84	https://zeonpbx.ru/company	0	3606550455149133877	[3606550455149133877]
0	android_browser	168735671210302459	2023-06-21	2023-06-21 17:11:53	2023-06-21 17:11:53	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	samsung	android_11	android	1			0	Russia	225	https://zeonpbx.ru/call-center	15	3456083729340956688	[3456083729340956688,3456087698737725630]
0	chromemobile	1683744899974939672	2023-05-10	2023-05-10 21:54:44	2023-05-10 21:54:44	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	yandex.ru	yandex_search	yandex			organic	huawei	android_10	android	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	15	2509264523920408887	[2509264523920408887,2509268334800273719]
1	yandex_browser	1689267859988477000	2023-07-13	2023-07-13 22:04:14	2023-07-13 22:04:14	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/call-center	0	3958965328080273445	[3958965328080273445]
0	samsung_internet	1684585821535503195	2023-05-21	2023-05-21 11:00:30	2023-05-21 11:00:30	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						ad	samsung	android_11	android	1		Paris	10502	France	124	https://zeonpbx.ru/call-center	15	2748116020464451831	[2748116020464451831,2748119821157400949]
0	firefox	168047857049231050	2023-04-03	2023-04-03 02:36:11	2023-04-03 02:36:11	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	2			0	Russia	225	https://zeonpbx.ru/	3	1653020058607681555	[1653020058607681555,1653020635998191815,1653021043901857878,1653021045521645791,1653021049280266289]
0	yasearchapp	1687410376658867840	2023-06-22	2023-06-22 08:06:16	2023-06-22 08:06:16	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	yandex.ru					ad	sony	android_pie90	android	1	https://yandex.ru/games/app/96447		0	Russia	225	https://zeonpbx.ru/medcentre	29	3470151519856492916	[3470151519856492916,3470158731015094620]
1	yandex_browser	168986178720623243	2023-07-20	2023-07-20 17:03:07	2023-07-20 17:03:07	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/call-center	0	4112773820009414776	[4112773820009414776]
1	chrome	1686903617507670374	2023-06-16	2023-06-16 11:20:19	2023-06-16 11:20:19	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Pyatigorsk	11067	Russia	225	https://zeonpbx.ru/	0	3337307833015206188	[3337307833015206188]
0	chromemobile	1683451143548475786	2023-05-07	2023-05-07 12:19:45	2023-05-07 12:19:45	2	https://zeonpbx.ru/stomatolog		[]	[]	[]	0	ya_direct	oxy.st					ad	tecno	android_11	android	1	https://oxy.st/		0	Russia	225	https://zeonpbx.ru/stomatolog	15	2432272966050644003	[2432272966050644003,2432276958930534651]
1	yandex_browser	1681567745355618567	2023-04-15	2023-04-15 17:09:01	2023-04-15 17:09:01	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	dzen.ru					ad	xiaomi	android_10	android	1	https://dzen.ru/?clid=2451230&yredirect=true		0	Russia	225	https://zeonpbx.ru/call-center	0	1938539422496850016	[1938539422496850016]
1	chromemobile	1681514680434135414	2023-04-15	2023-04-15 04:14:58	2023-04-15 04:14:58	2	https://zeonpbx.ru/medcentre		[]	[]	[]	0	ya_direct						ad	huawei	android_pie90	android	1		Petropavlovsk	78	Russia	225	https://zeonpbx.ru/medcentre	0	1926364816844521530	[1926364816844521530]
0	chrome	1688561572354195960	2023-07-05	2023-07-05 15:52:49	2023-07-05 15:52:49	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	google.com	google_search	google			organic		windows10	windows	1	https://google.com/	Perm	50	Russia	225	https://zeonpbx.ru/	16	3771929616996106265	[3771929616996106265,3771933767092404293]
0	chromemobile	1689625170149425415	2023-07-17	2023-07-17 23:19:37	2023-07-17 23:19:37	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	xiaomi	android_12	android	2			0	Russia	225	https://zeonpbx.ru/	39	4050747945430024282	[4050747945430024282,4050758222139359322,4050751852080005166]
0	chromemobile	1681536318428218387	2023-04-15	2023-04-15 14:42:56	2023-04-15 14:42:56	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined	lifehacker-ru.turbopages.org					ad	xiaomi	android_10	android	1	https://lifehacker-ru.turbopages.org/		0	Russia	225	https://zeonpbx.ru/call-center	27	1936242198522101844	[1936242198522101844,1936248878909358251]
0	chromemobile	168566892278596872	2023-06-02	2023-06-02 04:22:23	2023-06-02 04:22:23	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	zeonpbx.ru					ad	realme	android_13	android	2	https://zeonpbx.ru/call-center	Elista	1094	Russia	225	https://zeonpbx.ru/	16	3013645115151614218	[3013645115151614218,3013645707688018010,3013649268244480090]
1	chromemobile	168348376483059265	2023-05-07	2023-05-07 21:22:44	2023-05-07 21:22:44	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	mcpe.best					ad	xiaomi	android_11	android	1	https://mcpe.best/		0	Russia	225	https://zeonpbx.ru/call-center	0	2440813910202515634	[2440813910202515634]
